XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.589, 7.295, -0.562, 7.286, 0, 5, 10.7, 914558201
-0.589, 7.306, -0.536, 7.413, 0, 5, 10.7, 914558309
-0.593, 7.307, -0.498, 7.386, 0, 5, 11.1, 914558412
-0.594, 7.309, -0.617, 7.218, 0, 5, 10.7, 914558553
-0.593, 7.310, -0.576, 7.275, 0, 5, 10.8, 914558627
-0.598, 7.318, -0.496, 7.351, 0, 5, 10.9, 914558720
-0.595, 7.308, -0.433, 7.348, 0, 5, 10.9, 914558798
-0.583, 7.312, -0.537, 7.350, 0, 5, 10.9, 914558893
-0.575, 7.313, -0.617, 7.386, 0, 5, 10.9, 914558997
-0.580, 7.315, -0.593, 7.274, 0, 5, 11.0, 914559097
-0.573, 7.312, -0.584, 7.262, 0, 5, 10.8, 914559177
-0.571, 7.303, -0.529, 7.342, 0, 5, 10.8, 914559272
-0.572, 7.301, -0.527, 7.381, 0, 5, 10.9, 914559364
-0.581, 7.302, -0.538, 7.333, 0, 5, 10.6, 914559496
-0.583, 7.299, -0.553, 7.336, 0, 5, 10.7, 914559574
-0.573, 7.317, -0.505, 7.473, 0, 5, 10.6, 914559665
-0.568, 7.314, -0.561, 7.252, 0, 5, 11.0, 914559746
-0.556, 7.312, -0.617, 7.209, 0, 5, 10.8, 914559840
-0.554, 7.309, -0.600, 7.196, 0, 5, 11.0, 914559953
-0.561, 7.302, -0.400, 7.122, 0, 5, 10.8, 914560049
-0.559, 7.306, -0.577, 7.396, 0, 5, 10.7, 914560130
-0.573, 7.308, -0.471, 7.246, 0, 5, 10.9, 914560216
-0.571, 7.307, -0.472, 7.231, 0, 5, 10.8, 914560310
-0.572, 7.305, -0.681, 7.376, 0, 5, 10.8, 914560401
-0.580, 7.308, -0.634, 7.392, 0, 5, 10.9, 914560501
-0.582, 7.307, -0.626, 7.258, 0, 5, 10.7, 914560605
-0.590, 7.304, -0.608, 7.375, 0, 5, 10.7, 914560700
-0.585, 7.302, -0.480, 7.398, 0, 5, 10.6, 914560794
-0.588, 7.295, -0.520, 7.270, 0, 5, 11.0, 914560881
-0.591, 7.296, -0.591, 7.290, 0, 5, 10.7, 914560972
-0.585, 7.296, -0.504, 7.357, 0, 5, 10.9, 914561072
-0.588, 7.297, -0.545, 7.320, 0, 5, 10.9, 914561159
-0.586, 7.299, -0.584, 7.356, 0, 5, 10.8, 914561247
-0.585, 7.307, -0.594, 7.406, 0, 5, 10.7, 914561347
-0.581, 7.309, -0.592, 7.317, 0, 5, 11.0, 914561440
-0.573, 7.310, -0.552, 7.359, 0, 5, 11.1, 914561542
-0.580, 7.312, -0.552, 7.302, 0, 5, 10.8, 914561641
-0.582, 7.314, -0.616, 7.362, 0, 5, 11.1, 914561766
-0.576, 7.316, -0.408, 7.292, 0, 5, 10.7, 914561845
-0.569, 7.302, -0.593, 7.289, 0, 5, 10.8, 914561949
-0.563, 7.307, -0.407, 7.297, 0, 5, 10.9, 914562079
-0.563, 7.310, -0.482, 7.346, 0, 5, 10.8, 914562164
-0.562, 7.310, -0.466, 7.419, 0, 5, 10.9, 914562278
-0.567, 7.314, -0.625, 7.399, 0, 5, 10.9, 914562406
-0.563, 7.307, -0.666, 7.390, 0, 5, 10.7, 914562509
-0.565, 7.296, -0.624, 7.272, 0, 5, 10.9, 914562643
-0.572, 7.303, -0.593, 7.325, 0, 5, 11.1, 914562728
-0.576, 7.295, -0.586, 7.283, 0, 5, 10.6, 914562820
-0.571, 7.298, -0.640, 7.425, 0, 5, 10.7, 914562912
-0.566, 7.299, -0.472, 7.392, 0, 5, 10.8, 914562991
-0.575, 7.304, -0.571, 7.280, 0, 5, 10.5, 914563082
-0.582, 7.304, -0.641, 7.333, 0, 5, 11.1, 914563162
-0.584, 7.304, -0.513, 7.381, 0, 5, 11.1, 914563256
-0.582, 7.305, -0.496, 7.156, 0, 5, 10.8, 914563375
-0.574, 7.293, -0.560, 7.255, 0, 5, 10.9, 914563455
-0.584, 7.294, -0.592, 7.381, 0, 5, 10.9, 914563550
-0.579, 7.289, -0.599, 7.270, 0, 5, 10.9, 914563651
-0.578, 7.290, -0.538, 7.304, 0, 5, 10.9, 914563742
-0.582, 7.290, -0.561, 7.387, 0, 5, 10.9, 914563812
-0.584, 7.297, -0.601, 7.350, 0, 5, 11.0, 914563912
-0.589, 7.302, -0.449, 7.369, 0, 5, 10.7, 914564003
-0.588, 7.301, -0.688, 7.213, 0, 5, 10.9, 914564094
-0.581, 7.305, -0.617, 7.313, 0, 5, 11.1, 914564187
-0.582, 7.312, -0.593, 7.366, 0, 5, 10.8, 914564287
-0.585, 7.310, -0.537, 7.283, 0, 5, 10.9, 914564409
-0.596, 7.309, -0.592, 7.265, 0, 5, 10.9, 914564486
